,name,asset_url,repo_url,stars,godot_version,last_updated
1510,Palette swap shader with animation support,https://godotengine.org/asset-library/asset/1122,https://github.com/KoBeWi/Godot-Palette-Swap-Shader,49,3.4, 2021-11-24
1441,Action Icon,https://godotengine.org/asset-library/asset/1148,https://github.com/KoBeWi/Godot-Action-Icon,49,3.4, 2022-01-27
290,Action Icon,https://godotengine.org/asset-library/asset/1431,https://github.com/KoBeWi/Godot-Action-Icon,49,4.0, 2023-10-06
54,Palette swap shader with animation support,https://godotengine.org/asset-library/asset/1444,https://github.com/KoBeWi/Godot-Palette-Swap-Shader,49,4.0, 2023-11-20
592,Kenney Particle Pack,https://godotengine.org/asset-library/asset/783,https://github.com/Calinou/kenney-particle-pack,49,3.5, 2023-07-06
1067,Godot SVG,https://godotengine.org/asset-library/asset/1544,https://github.com/Giwayume/godot-svg,49,3.5, 2022-12-30
1712,Calendar Button,https://godotengine.org/asset-library/asset/22,https://github.com/ivanskodje-godotengine/godot-plugin-calendar-button,48,3.2, 2021-04-02
1627,CSG Export (.OBJ Mesh),https://godotengine.org/asset-library/asset/563,https://github.com/mohammedzero43/CSGExport-Godot,48,3.3, 2021-07-17
452,Godot Colyseus,https://godotengine.org/asset-library/asset/1592,https://github.com/gsioteam/godot-colyseus,48,4.0, 2023-09-04
905,Simple Free-Look Camera,https://godotengine.org/asset-library/asset/701,https://github.com/adamviola/simple-free-look-camera,48,4.0, 2023-02-19
1185,GDGotm,https://godotengine.org/asset-library/asset/620,https://github.com/PlayGotm/GDGotm,48,3.2, 2022-09-13
453,Godot Colyseus,https://godotengine.org/asset-library/asset/1234,https://github.com/gsioteam/godot-colyseus,48,3.4, 2023-09-04
477,AdaptiSound,https://godotengine.org/asset-library/asset/1983,https://github.com/MrWalkmanDev/AdaptiSound,48,4.1, 2023-08-21
1405,Simple FPS camera,https://godotengine.org/asset-library/asset/265,https://github.com/tavurth/godot-simple-fps-camera,48,3.4, 2022-02-20
698,GestureControlledCamera2D - Godot 3.x,https://godotengine.org/asset-library/asset/542,https://github.com/Federico-Ciuffardi/GestureControlledCamera2D,47,3.5, 2023-05-02
696,GestureControlledCamera2D - Godot 4.x,https://godotengine.org/asset-library/asset/1867,https://github.com/Federico-Ciuffardi/GestureControlledCamera2D,47,4.0, 2023-05-02
2226,Godot Inheritance Dock,https://godotengine.org/asset-library/asset/108,https://github.com/willnationsdev/godot-inheritance-dock,47,3.0, 2018-01-26
646,ThreadPool for Godot 3,https://godotengine.org/asset-library/asset/1907,https://github.com/zmarcos/godothreadpool,47,3.5, 2023-05-31
842,ThreadPool,https://godotengine.org/asset-library/asset/556,https://github.com/zmarcos/godothreadpool,47,4.0, 2023-03-12
1418,Godot Engine JWT,https://godotengine.org/asset-library/asset/1104,https://github.com/fenix-hub/godot-engine.jwt,46,3.4, 2022-02-13
2118,FLMusicLib: Play chiptune music and mp3 in godot.,https://godotengine.org/asset-library/asset/326,https://github.com/MightyPrinny/godot-FLMusicLib,46,3.1, 2019-03-16
2013,FLMusicLib for Godot 3.1.1,https://godotengine.org/asset-library/asset/407,https://github.com/MightyPrinny/godot-FLMusicLib,46,3.1, 2019-12-02
1971,Editor Icons Previewer,https://godotengine.org/asset-library/asset/374,https://github.com/Xrayez/godot-editor-icons-previewer,46,3.2, 2020-02-02
825,Editor Icons Previewer for Godot 4,https://godotengine.org/asset-library/asset/1664,https://github.com/Xrayez/godot-editor-icons-previewer,46,4.0, 2023-03-15
785,Voxel,https://godotengine.org/asset-library/asset/1773,https://github.com/viktor-ferenczi/godot-voxel,46,4.0, 2023-03-28
1827,Godot Third Person Controller,https://godotengine.org/asset-library/asset/686,https://github.com/JohnnyRouddro/Godot_Third_Person_Controller,46,3.2, 2020-10-07
1776,Heightmap terrain demo,https://godotengine.org/asset-library/asset/233,https://github.com/Zylann/godot_hterrain_demo,46,3.1, 2020-12-27
1620,Agones SDK Plugin,https://godotengine.org/asset-library/asset/1001,https://github.com/AndreMicheletti/godot-agones-sdk,46,3.2, 2021-07-21
1479,Google Play Games Services Plugin for Godot,https://godotengine.org/asset-library/asset/1151,https://github.com/StudioAdriatic/PGSGP,45,3.4, 2021-12-26
682,PlatformerController2D,https://godotengine.org/asset-library/asset/1062,https://github.com/Ev01/PlatformerController2D,45,4.0, 2023-05-07
2244,Godot Data Editor,https://godotengine.org/asset-library/asset/73,https://github.com/Stoeoeoe/godot_data_editor,45,2.1.3, 2017-09-18
714,GDScript Delaunay + Voronoi,https://godotengine.org/asset-library/asset/1160,https://github.com/bartekd97/gdDelaunay,45,4.0, 2023-04-23
1718,Terrestrial Characters,https://godotengine.org/asset-library/asset/704,https://github.com/manglemix/Trokara,45,3.2, 2021-03-18
341,LDtk Importer,https://godotengine.org/asset-library/asset/2181,https://github.com/heygleeson/godot-ldtk-importer,45,4.1, 2023-09-26
442,Candy Wrapper - Looping Arcade Platformer Game,https://godotengine.org/asset-library/asset/1939,https://github.com/HarmonyHoney/CandyWrapper,45,4.1, 2023-09-05
1865,Metadata Inspector,https://godotengine.org/asset-library/asset/637,https://github.com/ballerburg9005/godot-metadata-inspector,44,3.2, 2020-07-07
2255,Aseprite import,https://godotengine.org/asset-library/asset/21,https://github.com/eska014/aseprite-import,43,2.1, 2017-09-13
2246,Noise Shaders,https://godotengine.org/asset-library/asset/84,https://github.com/curly-brace/Godot-3.0-Noise-Shaders,43,3.0, 2017-09-18
1492,Godot Oculus Mobile Plugin,https://godotengine.org/asset-library/asset/500,https://github.com/GodotVR/godot-oculus-mobile-asset,43,3.2, 2021-12-19
1075,CurveMesh3D,https://godotengine.org/asset-library/asset/1579,https://github.com/cloudofoz/godot-curvemesh,43,4.0, 2022-12-23
1683,GodotXbox,https://godotengine.org/asset-library/asset/944,https://github.com/SLGamesCregg/GodotXbox,43,3.2, 2021-05-15
2078,Networked Scene Editor,https://godotengine.org/asset-library/asset/360,https://github.com/thimenesup/GodotNetworkedSceneEditor,42,3.1, 2019-09-15
638,Godot WakaTime,https://godotengine.org/asset-library/asset/236,https://github.com/thomazthz/godot-wakatime,42,4.0, 2023-06-07
2082,Regular Polygon2D,https://godotengine.org/asset-library/asset/357,https://github.com/RoboYorkie/Godot_RegularPolygon2D,42,3.1, 2019-07-27
2081,Godot Map Loader,https://godotengine.org/asset-library/asset/250,https://github.com/Toshiwoz/GodotMapLoader,42,3.1, 2019-07-27
1316,VCamera,https://godotengine.org/asset-library/asset/1343,https://github.com/BtheDestroyer/GodotVCamera,42,3.4, 2022-05-30
1853,Tile Breaker Plugin,https://godotengine.org/asset-library/asset/689,https://github.com/SIsilicon/Tile-Breaker-Plugin,42,3.2, 2020-07-29
202,Godot 4 - HTTPManager,https://godotengine.org/asset-library/asset/1797,https://github.com/D2klaas/Godot-4-HTTPManager,42,4.0, 2023-10-22
833,Level of Detail (LOD) Demo,https://godotengine.org/asset-library/asset/730,https://github.com/godot-extended-libraries/godot-lod-demo,42,3.5, 2023-03-12
1216,Snappy,https://godotengine.org/asset-library/asset/1357,https://github.com/jgillich/godot-snappy,41,4.0, 2022-09-03
1540,Appwrite SDK,https://godotengine.org/asset-library/asset/1096,https://github.com/GodotNuts/appwrite-sdk,41,3.3, 2021-11-02
870,Shader-Stacker,https://godotengine.org/asset-library/asset/763,https://github.com/KarlTheCool/Shader-Stacker,41,4.0, 2023-03-05
1143,Input buffer,https://godotengine.org/asset-library/asset/1506,https://github.com/drkitt/godot-input-buffer,41,3.5, 2022-10-21
228,AnimationPlayer Refactor,https://godotengine.org/asset-library/asset/1777,https://github.com/poohcom1/godot-animation-player-refactor,41,4.0, 2023-10-16
203,AppLovinMAX,https://godotengine.org/asset-library/asset/2141,https://github.com/AppLovin/AppLovin-MAX-Godot,40,4.0, 2023-10-21
824,Draw3D,https://godotengine.org/asset-library/asset/1301,https://github.com/nyxkn/godot-draw3d,40,3.5, 2023-03-15
2234,Godot Object Pool,https://godotengine.org/asset-library/asset/33,https://github.com/brandonlamb/godot-object-pool,40,3.0, 2017-12-12
2184,Visual Scripting Custom Node Library,https://godotengine.org/asset-library/asset/219,https://github.com/swarnimarun/visual-scripting-node-library,40,3.0, 2018-06-08
803,Draw3D,https://godotengine.org/asset-library/asset/1741,https://github.com/nyxkn/godot-draw3d,40,4.0, 2023-03-27
941,Ray Tracing Demo,https://godotengine.org/asset-library/asset/1550,https://github.com/HK-SHAO/Godot-RayTracing-Demo,40,4.0, 2023-01-30
47,GodotRx,https://godotengine.org/asset-library/asset/2369,https://github.com/Neroware/GodotRx,40,4.1, 2023-11-20
1652,Dynamic Inventory System,https://godotengine.org/asset-library/asset/693,https://github.com/Whimfoome/godot-InventorySystem,39,3.3, 2021-06-17
1207,JSON Configuration File,https://godotengine.org/asset-library/asset/1437,https://github.com/98teg/JSONConfigFile,39,3.5, 2022-09-08
1673,JSON Configuration File,https://godotengine.org/asset-library/asset/726,https://github.com/98teg/JSONConfigFile,39,3.2, 2021-05-22
1425,Discord Game SDK,https://godotengine.org/asset-library/asset/1188,https://github.com/samsface/godot-discord-game-sdk,39,3.4, 2022-02-01
2137,RTS Camera2D,https://godotengine.org/asset-library/asset/69,https://github.com/carmel4a/RTS-Camera2D,39,3.0, 2018-12-17
576,TileBitTools,https://godotengine.org/asset-library/asset/1757,https://github.com/dandeliondino/tile_bit_tools,39,4.1, 2023-07-10
869,Color Preview,https://godotengine.org/asset-library/asset/1252,https://github.com/Qubus0/GodotColorPreview,39,4.0, 2023-03-05
1310,[DEPRECATED] Blockchain SDK by Enjin [DEPRECATED],https://godotengine.org/asset-library/asset/607,https://github.com/enjin/enjin-godot-sdk,39,3.2, 2022-06-09
1381,JSON Configuration File,https://godotengine.org/asset-library/asset/955,https://github.com/98teg/JSONConfigFile,39,3.4, 2022-03-24
1543,Particles Renderer,https://godotengine.org/asset-library/asset/1094,https://github.com/hiulit/Godot-Plugin-Particles-Renderer,39,3.3, 2021-10-29
1850,Godot Terminal,https://godotengine.org/asset-library/asset/691,https://github.com/RKiemGames/godot-terminal-addons,38,3.2, 2020-08-15
1913,GPU Tilemap,https://godotengine.org/asset-library/asset/461,https://github.com/MightyPrinny/godot-gputilemap,38,3.1, 2020-05-06
2217,Trackball Camera,https://godotengine.org/asset-library/asset/92,https://github.com/Goutte/godot-trackball-camera,38,2.1.4, 2018-02-15
940,HFSM - Hierarchical Finite State Machine,https://godotengine.org/asset-library/asset/1465,https://github.com/Daylily-Zeleen/HierarchicalFiniteStateMachine,38,3.5, 2023-02-01
2205,Godot Git Control,https://godotengine.org/asset-library/asset/36,https://github.com/funabab/godot-git-control,38,3.0, 2018-04-06
1584,Emojis for Godot,https://godotengine.org/asset-library/asset/1048,https://github.com/rakugoteam/Emojis-For-Godot,38,3.2, 2021-09-20
485,Emojis for Godot,https://godotengine.org/asset-library/asset/2058,https://github.com/rakugoteam/Emojis-For-Godot,38,4.0, 2023-08-17
597,More Effective Godot Coroutines (C#),https://godotengine.org/asset-library/asset/1961,https://github.com/WeaverDev/More-Effective-Godot-Coroutines,38,4.0, 2023-07-03
1126,Flex Container,https://godotengine.org/asset-library/asset/1525,https://github.com/Nif-kun/godot-flex-container,38,3.5, 2022-11-07
1698,HFSM - Hierarchical Finite State Machine,https://godotengine.org/asset-library/asset/923,https://github.com/Daylily-Zeleen/HierarchicalFiniteStateMachine,38,3.2, 2021-04-20
1278,HFSM - Hierarchical Finite State Machine,https://godotengine.org/asset-library/asset/1379,https://github.com/Daylily-Zeleen/HierarchicalFiniteStateMachine,38,3.4, 2022-07-02
484,Trackball Camera,https://godotengine.org/asset-library/asset/1832,https://github.com/Goutte/godot-trackball-camera,38,4.0, 2023-08-19
62,XR Kit,https://godotengine.org/asset-library/asset/1870,https://github.com/patrykkalinowski/godot-xr-kit,38,4.2, 2023-11-17
1154,Trackball Camera,https://godotengine.org/asset-library/asset/163,https://github.com/Goutte/godot-trackball-camera,38,3.0, 2022-10-15
1878,Translation editor,https://godotengine.org/asset-library/asset/284,https://github.com/Zylann/godot_translation_editor,37,3.1, 2020-06-16
1486,Escoria in DaÃ¯za - Point & Click Adventure,https://godotengine.org/asset-library/asset/807,https://github.com/flossmanualsfr/escoria,37,3.2, 2021-12-26
550,Mod Loader Dev Tool,https://godotengine.org/asset-library/asset/1982,https://github.com/GodotModding/godot-mod-tool,37,3.5, 2023-07-17
1340,Command Tokenizer (beta),https://godotengine.org/asset-library/asset/445,https://github.com/winston-yallow/gd-tokenizer,37,3.2, 2022-05-11
44,Polyliner,https://godotengine.org/asset-library/asset/1313,https://github.com/Firepal/godot-polyliner,36,4.1, 2023-11-22
1423,Active Rigid Body Ragdolls,https://godotengine.org/asset-library/asset/1218,https://github.com/R3X-G1L6AME5H/Godot-Active-Ragdolls,36,3.4, 2022-02-13
2180,Open Ocean Demo,https://godotengine.org/asset-library/asset/223,https://github.com/SIsilicon/Godot-Ocean-Demo,36,3.0, 2018-06-08
482,CollapsibleContainer,https://godotengine.org/asset-library/asset/2050,https://github.com/ArshvirGoraya/Godot-Collapsible-Container,36,4.1, 2023-08-19
429,Alys - Precision Platformer,https://godotengine.org/asset-library/asset/2093,https://github.com/godotessentials/alys,36,4.1, 2023-09-07
661,SimpleFirstPerson,https://godotengine.org/asset-library/asset/156,https://github.com/aarroz/simplefps,35,4.0, 2023-05-21
2028,Godot MIDI Input example,https://godotengine.org/asset-library/asset/422,https://github.com/follower/godot-midi-input-example,35,3.1, 2019-10-14
1779,Scene code converter,https://godotengine.org/asset-library/asset/804,https://github.com/Zylann/godot_scene_code_converter,35,3.2, 2020-12-17
2103,Godot Rich Presence,https://godotengine.org/asset-library/asset/304,https://github.com/WesleiRamos/Godot-Rich-Presence,35,3.1, 2019-04-07
399,Game Base 2D,https://godotengine.org/asset-library/asset/2128,https://github.com/GuilhermeGSousa/game-base-2D,35,4.1, 2023-09-17
558,GodotSx - Signal Extensions,https://godotengine.org/asset-library/asset/1795,https://github.com/TheWalruzz/godot-sx,34,4.1, 2023-07-16
97,Worldmap Builder - Skill Trees and Level Select Menus,https://godotengine.org/asset-library/asset/2270,https://github.com/don-tnowe/godot-worldmap-builder,34,4.0, 2023-11-12
1817,Performance monitor,https://godotengine.org/asset-library/asset/746,https://github.com/aleksandrbazhin/GdPerfMonitor,34,3.2, 2020-10-18
1679,Easy Networking Plugin,https://godotengine.org/asset-library/asset/953,https://github.com/likeich/godot-easy-networking-plugin,34,3.3, 2021-05-20
2203,3D FPP Interaction Template,https://godotengine.org/asset-library/asset/195,https://github.com/TheRadMatt/3D-FPP-Interaction-Demo,34,3.0, 2018-04-10
509,OpenBlive - Bilibili Live API,https://godotengine.org/asset-library/asset/1341,https://github.com/timothyqiu/godot-open-blive,34,3.4, 2023-08-04
2166,OmniScale,https://godotengine.org/asset-library/asset/258,https://github.com/nobuyukinyuu/godot-omniscale,33,3.0.4, 2018-08-30
838,Kenney Prototype Textures,https://godotengine.org/asset-library/asset/780,https://github.com/Calinou/kenney-prototype-textures,33,3.5, 2023-03-12
2162,Line Renderer,https://godotengine.org/asset-library/asset/268,https://github.com/dbp8890/line-renderer,33,3.0, 2018-09-12
1577,Godot Pixelorama Importer,https://godotengine.org/asset-library/asset/802,https://github.com/Technohacker/godot_pixelorama_importer,33,3.2, 2021-09-23
1748,Godot Advanced Background Loader,https://godotengine.org/asset-library/asset/468,https://github.com/MasterPolska123/Advanced-Backgound-Loader,33,3.2, 2021-02-05
554,Kenney Prototype Textures,https://godotengine.org/asset-library/asset/781,https://github.com/Calinou/kenney-prototype-textures,33,4.1, 2023-07-16
1670,Godot 3D mesh slicing,https://godotengine.org/asset-library/asset/938,https://github.com/SYBIOTE/Godot-Mesh-slicer,32,3.3, 2021-05-24
2096,balldrop.,https://godotengine.org/asset-library/asset/340,https://github.com/Bauxitedev/balldrop,32,3.1, 2019-05-10
2104,Open Font Package,https://godotengine.org/asset-library/asset/316,https://github.com/dalton5000/Godot-Fontpack,32,3.1, 2019-03-30
2040,WAD Level Loader,https://godotengine.org/asset-library/asset/95,https://github.com/Chaosus/GDWADLevelLoader,32,3.0, 2019-10-09
686,Vision Cone 2D,https://godotengine.org/asset-library/asset/1568,https://github.com/d-bucur/godot-vision-cone,32,4.0, 2023-05-04
1236,Ed's CSG to MeshInstance,https://godotengine.org/asset-library/asset/1409,https://github.com/StrayEddy/GodotPlugin-CSGToMeshInstance,32,3.5,[email protected]
1168,Auto Export Version,https://godotengine.org/asset-library/asset/1430,https://github.com/KoBeWi/Godot-Auto-Export-Version,32,4.0, 2022-10-01
1844,Time Tracker,https://godotengine.org/asset-library/asset/662,https://github.com/pycbouh/godot-time-tracker,32,3.2, 2020-08-31
75,Cupcakes Framework,https://godotengine.org/asset-library/asset/2184,https://github.com/Oplexitie/Cupcakes-Framework,32,3.5, 2023-11-16
34,Sunshine Clouds System,https://godotengine.org/asset-library/asset/2372,https://github.com/Bonkahe/SunshineClouds,32,4.2, 2023-11-23
2041,Platformer 2D,https://godotengine.org/asset-library/asset/287,https://gitlab.com/CesarLeon/platformer2D,32,3.0.4, 2019-10-09
1225,Ed's CSG to MeshInstance,https://godotengine.org/asset-library/asset/1425,https://github.com/StrayEddy/GodotPlugin-CSGToMeshInstance,32,4.0,[email protected]
350,Instant Games Bridge,https://godotengine.org/asset-library/asset/2153,https://github.com/instant-games-bridge/instant-games-bridge-godot,32,3.5, 2023-09-25
1252,Auto Export Version,https://godotengine.org/asset-library/asset/1173,https://github.com/KoBeWi/Godot-Auto-Export-Version,32,3.4, 2022-07-31
1249,GDScript Interfaces,https://godotengine.org/asset-library/asset/1396,https://github.com/nsrosenqvist/gdscript-interfaces,32,3.4, 2022-07-31
1573,Material Icons for Godot,https://godotengine.org/asset-library/asset/1041,https://github.com/rakugoteam/Godot-Material-Icons,32,3.2, 2021-09-25
1868,Audio Effect Inspector ,https://godotengine.org/asset-library/asset/633,https://github.com/NoodleSushi/AudioEffectInspector_GodotAddon,32,3.2, 2020-06-30
1355,Max Size Container,https://godotengine.org/asset-library/asset/1210,https://github.com/MattUV/godot-MaxSizeContainer,32,3.4, 2022-05-02
578,Godot XR Android OpenXR Loaders,https://godotengine.org/asset-library/asset/1699,https://github.com/GodotVR/godot_openxr_loaders,32,4.0, 2023-07-09
226,GodotSteam 4 Example Project,https://godotengine.org/asset-library/asset/1959,https://github.com/CoaguCo-Industries/GodotSteam-Example-Project,32,4.0, 2023-10-16
225,GodotSteam 3 Example Project,https://godotengine.org/asset-library/asset/1956,https://github.com/CoaguCo-Industries/GodotSteam-Example-Project,32,3.5, 2023-10-16
74,Cupcakes Framework,https://godotengine.org/asset-library/asset/2183,https://github.com/Oplexitie/Cupcakes-Framework,32,4.1, 2023-11-16
486,Material Design Icons for Godot,https://godotengine.org/asset-library/asset/2057,https://github.com/rakugoteam/Godot-Material-Icons,32,4.0, 2023-08-17
1517,CSV Data Importer,https://godotengine.org/asset-library/asset/1120,https://github.com/timothyqiu/godot-csv-data-importer,31,3.4, 2021-11-19
1401,Godot Dynamic Subtitles,https://godotengine.org/asset-library/asset/1236,https://github.com/QueenOfSquiggles/godot-dynamic-subtitles,31,3.4, 2022-02-26
620,Utility AI,https://godotengine.org/asset-library/asset/1937,https://github.com/Pennycook/godot-utility-ai,31,4.0, 2023-06-19
1596,Todot,https://godotengine.org/asset-library/asset/1033,https://github.com/abhinav3967/Todot,31,3.1, 2021-08-30
930,Duelyst Animated Sprites,https://godotengine.org/asset-library/asset/1653,https://github.com/Jordyfel/duelyst-animated-sprites-godot,31,4.0, 2023-02-12
206,Steam Multiplayer Peer,https://godotengine.org/asset-library/asset/2258,https://github.com/expressobits/steam-multiplayer-peer,31,4.1, 2023-10-21
1894,DialogueTreeEditor,https://godotengine.org/asset-library/asset/273,https://github.com/EmAlexander/DialogueTreePlugin,31,3.2, 2020-05-21
767,CSV Data Importer,https://godotengine.org/asset-library/asset/1793,https://github.com/timothyqiu/godot-csv-data-importer,31,4.0, 2023-04-05
470,Debug Menu Demo,https://godotengine.org/asset-library/asset/1903,https://github.com/godot-extended-libraries/godot-debug-menu-demo,31,4.1, 2023-08-23
2157,EasyBlend,https://godotengine.org/asset-library/asset/228,https://github.com/nobuyukinyuu/Godot-EasyBlend,31,3.0, 2018-09-21
798,Godot Sharp Some - Drawing 2D,https://godotengine.org/asset-library/asset/1748,https://github.com/jirikostiha/godot-sharp-some,30,4.0, 2023-03-27
2175,Godot Palette Swap,https://godotengine.org/asset-library/asset/239,https://github.com/HeartoLazor/godot_palette_swap,30,3.0, 2018-06-22
2052,NCrypt - Pure GDScript encryption/decryption/hashing,https://godotengine.org/asset-library/asset/410,https://github.com/johngirvin/godot-ncrypt,30,3.1, 2019-09-25
1674,Extra Math for C#,https://godotengine.org/asset-library/asset/408,https://github.com/aaronfranke/GodotExtraMath,30,3.3, 2021-05-22
1722,Viewport Spy,https://godotengine.org/asset-library/asset/892,https://github.com/awkwardpolygons/viewport-spy,30,3.2, 2021-03-13
216,Godot Sharp Some - Drawing 2D,https://godotengine.org/asset-library/asset/1643,https://github.com/jirikostiha/godot-sharp-some,30,3.3, 2023-10-19
756,Simple Sampler,https://godotengine.org/asset-library/asset/663,https://github.com/ClementRivaille/godot-simple-sampler,30,4.0, 2023-04-10
2022,LinuxLikeConsole,https://godotengine.org/asset-library/asset/320,https://github.com/cobrapitz/LinuxLikeConsole,30,3.2, 2019-11-02
1220,Navigation2DServer Demo,https://godotengine.org/asset-library/asset/1427,https://github.com/sjharb/Navigation2DServerTest,30,3.5, 2022-08-27
145,Godot Sharp Some - Drawing 2D,https://godotengine.org/asset-library/asset/2017,https://github.com/jirikostiha/godot-sharp-some,30,4.1, 2023-11-02
1218,unirest gdscript,https://godotengine.org/asset-library/asset/1413,https://github.com/fenix-hub/unirest-gdscript,30,3.5, 2022-09-01
1657,Dispatch Queue,https://godotengine.org/asset-library/asset/924,https://github.com/gilzoide/godot-dispatch-queue,30,3.2, 2021-06-10
1272,Godot Space Mouse,https://godotengine.org/asset-library/asset/1383,https://github.com/cybereality/godot-space-mouse,30,3.4, 2022-07-06
1837,Rhubarb Lip Sync Third Party Integration,https://godotengine.org/asset-library/asset/659,https://github.com/AniMesuro/rhubarb-lipsync-tp-integration-godot,30,3.2, 2020-09-09
1303,State Graph,https://godotengine.org/asset-library/asset/1355,https://github.com/MrBSmith/StateGraph,30,3.4, 2022-06-09
937,Localization Editor (G4),https://godotengine.org/asset-library/asset/1199,https://github.com/VP-GAMES/Godot4LocalizationEditor,30,4.0, 2023-02-10
584,Godot Subdiv,https://godotengine.org/asset-library/asset/1488,https://github.com/tefusion/godot-subdiv,29,4.1, 2023-07-08
2037,Fish shader,https://godotengine.org/asset-library/asset/222,https://github.com/frankiezafe/Fish-shader,29,3.0, 2019-10-09
457,Enhanced Stat,https://godotengine.org/asset-library/asset/2076,https://github.com/Zennyth/EnhancedStat,29,4.1, 2023-09-02
1465,NI mate Motion Capture,https://godotengine.org/asset-library/asset/728,https://github.com/Iron-Stag-Games/Godot-NI-mate-Motion-Capture,29,3.4, 2022-01-08
670,Third Person Controller,https://godotengine.org/asset-library/asset/1894,https://github.com/emirthab/third-person-controller,29,4.0, 2023-05-14
1047,Editor Discord Presence,https://godotengine.org/asset-library/asset/1166,https://github.com/3ddelano/godot-editor-discord-presence,29,3.2, 2023-01-13
14,Utility AI (GDExtension),https://godotengine.org/asset-library/asset/2260,https://github.com/JarkkoPar/Utility_AI_GDExtension,29,4.1, 2023-11-27
1658,Radial Menu Control Node,https://godotengine.org/asset-library/asset/973,https://github.com/jesuisse/godot-radial-menu-control,29,3.3, 2021-06-10
1842,Autotile Editor,https://godotengine.org/asset-library/asset/682,https://github.com/newold3/AutotileEditor,29,3.2, 2020-09-03
1422,Text Editor,https://godotengine.org/asset-library/asset/1071,https://github.com/teebarjunk/Godot-TextEditor,29,3.4, 2022-02-13
1284,Vpainter,https://godotengine.org/asset-library/asset/1372,https://github.com/nx7r/Vpainter,29,4.0, 2022-06-25
1306,GDScript Plus,https://godotengine.org/asset-library/asset/1352,https://github.com/Totobird-Creations/Godot-GDScript-Plus,29,3.4, 2022-06-09
1437,Project Statistics,https://godotengine.org/asset-library/asset/1192,https://github.com/Abdera7mane/godot-project-statistics,28,3.4, 2022-01-27
1886,Basic Shaders,https://godotengine.org/asset-library/asset/647,https://github.com/To-Fujita/Godot_v3.2-Basic_Shaders,28,3.2, 2020-06-01
2061,Palette Swap Texture,https://godotengine.org/asset-library/asset/395,https://github.com/theboyboy/PaletteSwapTexture,28,3.1, 2019-09-25
2047,Dialog and Quest System,https://godotengine.org/asset-library/asset/416,https://github.com/Miziziziz/GodotDialogAndQuestSystem,28,3.1, 2019-10-05
1370,Voxel Level Editor,https://godotengine.org/asset-library/asset/1296,https://github.com/pixelipy/Godot-Voxel-Level-Editor,28,3.4, 2022-04-01
168,gdsam for Godot 4.0,https://godotengine.org/asset-library/asset/1856,https://github.com/deadpixelsociety/gdsam-plugin,28,4.0, 2023-10-28
2091,2DLights-Benchmark-Demo,https://godotengine.org/asset-library/asset/347,https://github.com/TheDuriel/Godot-2DLights-Benchmark,28,3.1, 2019-05-19
753,Date Time,https://godotengine.org/asset-library/asset/1391,https://github.com/verillious/godot-datetime,28,3.5, 2023-04-11
169,gdsam for Godot 4.1,https://godotengine.org/asset-library/asset/2005,https://github.com/deadpixelsociety/gdsam-plugin,28,4.1, 2023-10-28
167,gdsam for Godot 3.5,https://godotengine.org/asset-library/asset/1149,https://github.com/deadpixelsociety/gdsam-plugin,28,3.5, 2023-10-28
1871,Multiplayer FPS,https://godotengine.org/asset-library/asset/666,https://github.com/wamiqurrehman093/network-fps-ds,28,3.2, 2020-06-28
1446,Game of Life [Shader based],https://godotengine.org/asset-library/asset/842,https://github.com/tavurth/godot-game-of-life,28,3.4, 2022-01-27
1052,Animated Sprite to Animation Player Convertor,https://godotengine.org/asset-library/asset/1216,https://github.com/poohcom1/godot-animated-sprite-2-player,28,3.5, 2023-01-08
456,Animated Sprite to Animation Player Convertor 4.0,https://godotengine.org/asset-library/asset/1605,https://github.com/poohcom1/godot-animated-sprite-2-player,28,4.0, 2023-09-03
662,Date Time (Godot 4),https://godotengine.org/asset-library/asset/1816,https://github.com/verillious/godot-datetime,28,4.0, 2023-05-20
367,Shader for Transparent Water with Screen Space Reflections and Refraction,https://godotengine.org/asset-library/asset/2152,https://github.com/marcelb/GodotSSRWater,28,4.1, 2023-09-22
1190,Gradient shift shader (palette-cycling-like),https://godotengine.org/asset-library/asset/1453,https://github.com/KoBeWi/Godot-Gradient-Shift-Shader,27,4.0, 2022-09-11
1763,Debanding material shader,https://godotengine.org/asset-library/asset/835,https://github.com/fractilegames/godot-gles2-debanding-material,27,3.2, 2021-01-16
1112,XSM 2.0 - eXtended State Machine,https://godotengine.org/asset-library/asset/1504,https://gitlab.com/atnb/xsm,27,3.5, 2022-11-18
1832,GodotXUnit,https://godotengine.org/asset-library/asset/688,https://github.com/fledware/GodotXUnit,27,3.2, 2020-09-15
1645,Console,https://godotengine.org/asset-library/asset/984,https://github.com/SirQuartz/debugconsole,27,3.3, 2021-07-04
606,Discord RPC,https://godotengine.org/asset-library/asset/1950,https://github.com/Abdera7mane/discord-rpc-gdscript,27,3.5, 2023-06-27
1488,Gradient shift shader (palette-cycling-like),https://godotengine.org/asset-library/asset/774,https://github.com/KoBeWi/Godot-Gradient-Shift-Shader,27,3.4, 2021-12-21
2050,Turgy's Behavior Tree Plugin,https://godotengine.org/asset-library/asset/412,https://github.com/Tearfalas/turgys-behavior-tree-plugin,27,3.1, 2019-09-25
843,Better Tab Container,https://godotengine.org/asset-library/asset/1407,https://github.com/GDUcrash/BetterTabContainer,27,4.0, 2023-03-12
